record_id,decisionNumber,decisionDate,authority_id,authority_name,status,domains,urls
3471440,2a-5703/2021,2021-06-30,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['prostitutkipyatigorskaclub.com'],[]
3474289,2a-2589/2021,2021-07-07,208,Копейский городской суд - Челябинская область,blocked,['store.anonguns.net'],[]
3475094,2a-2911/2021,2021-06-29,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['eo.glgporno.com'],['http://eo.glgporno.com/main']
3477639,2a-2911/2021,2021-06-29,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['www.hdrusporno.net'],[]
3477935,М-4518/2021,2021-07-14,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['f.indi-msk.club'],[]
3478051,2a-2912/2021,2021-06-29,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['youxxx.org'],[]
3478939,2а-548/2021,2021-06-21,1514,Кыштымский городской суд - Челябинская область,blocked,['chutelki.noputin.ru'],['http://chutelki.noputin.ru/devochki-g-kyshtym/']
3479214,2a-175/2021,2021-07-05,714,Нязепетровский районный суд - Челябинская область,blocked,['porezat.ru'],['https://porezat.ru/']
3481316,2a-1824/2021,2021-05-13,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['zenvideo.org'],['https://zenvideo.org/videos/343363232-porno-18']
3481418,2a-1817/2021,2021-05-13,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['trahkino.me'],[]
3481440,2a-1857/2021,2021-05-20,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['porno666.me'],[]
3481453,2a-550/2021,2021-06-21,1514,Кыштымский городской суд - Челябинская область,blocked,['avallon.info'],['http://avallon.info/putany-g-kyshtym/']
3481678,2a-170/2021,2021-07-05,714,Нязепетровский районный суд - Челябинская область,blocked,['chelyabinsk.area-diplomov.com'],[]
3481747,2a-2924/2021,2021-06-17,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['seks-seks.org'],[]
3481867,2a-2925/2021,2021-06-17,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['seks-porno.name'],[]
3483451,2a-1246/2021,2021-04-29,249,Миасский городской суд - Челябинская область,blocked,['diplomvruke.com'],[]
3483592,2a-1246/2021,2021-04-29,249,Миасский городской суд - Челябинская область,blocked,['diplomxxknam.com'],[]
3483783,2a-177/2021,2021-07-05,714,Нязепетровский районный суд - Челябинская область,blocked,['shop.anonguns.net'],[]
3483875,2a-1935/2021,2021-06-15,79,Златоустовский городской суд - Челябинская область,blocked,['zlatoust.diplomevruki.com'],[]
3484166,2a-1832/2021,2021-05-13,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['casino-z.mobi'],[]
3484167,2a-2315/2021,2021-07-05,208,Копейский городской суд - Челябинская область,blocked,['kopejsk.mass-diplomik.com'],[]
3510532,М-4808/2021,2021-07-23,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['b.feiportal-chelyabinsk.net'],[]
3514838,2a-3868/2021,2021-07-21,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['che.cheldevochki.ru'],[]
3515013,2a-3868/2021,2021-07-21,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['b.egoistki.xyz'],[]
3515401,2a-5390/2021,2021-06-17,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['chebarkuly.prostitutki.store'],[]
3515612,б/н,2021-07-26,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['go.cheleba.vip'],[]
3520026,2a-1868/2021,2021-07-23,249,Миасский городской суд - Челябинская область,blocked,['miass.allprostitutki.net'],['http://miass.allprostitutki.net']
3538078,2a-3146/2021,2021-06-17,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['zprostitutki-ufi.com'],[]
3538192,2a-3146/2021,2021-06-17,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['kurtizanki-surguta.com'],[]
3540771,2а-890/2021,2021-03-05,208,Копейский городской суд - Челябинская область,blocked,['tuhcsooooooon.ru'],[]
3548207,2a-1867/2021,2021-07-23,249,Миасский городской суд - Челябинская область,blocked,['arena-diploman.com'],['http://arena-diploman.com/tseny']
3553785,2a-2124/2021,2021-06-28,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['cheliabinsk.transi-mos.com'],[]
3558316,2a-2800/2021,2021-07-08,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['mobileporn.cam'],[]
3560062,2a-2597/2021,2021-07-12,208,Копейский городской суд - Челябинская область,blocked,['kopeysk.diplomssos.com'],[]
3560593,2a-2959/2021,2021-06-11,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['theatretabard.com'],[]
3566683,2a-5848/2021,2021-07-07,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['luxe-dosug.com'],[]
3569311,2a-4007/2021,2021-08-02,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.prostitutki.store'],[]
3569637,2a-4010/2021,2021-08-02,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['hello.x-chel.org'],[]
3569752,2a-4010/2021,2021-08-02,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['prostitutkichelyabinskaalways.com'],[]
3570056,2a-4007/2021,2021-08-02,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['a.prostitutkichelyabinska.pro'],[]
3570678,2a-1922/2021,2021-07-20,2289,Сосновский районный суд - Челябинская область,blocked,['sexbal.red'],[]
